"","OMSCHR","VHAG","NAAM","TYPE","dataset","Sampler","GEBIED","SystemType","WVLC","vrijwillID","provincie","postcode","gemeente","locID","SugbyINBO","isReserved","Latitude","Longitude","updateRes"
"642","Zonhoven, Breilaarschansweg; onverharde weg in bocht (links); einde traject aan weg",7623,"Laambeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3520,"Zonhoven","I_3520_3","YES","FALSE",51.0107257101805,5.38284870803788,"FALSE"
"643","Sinaai, Aartdreef, opw monding Fondatiebeek",123,"Kanaal van Stekene","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9112,"Sint-Niklaas","I_9112_1","YES","FALSE",51.1854879531232,4.02807246877273,"FALSE"
"644","Romershoven, einde traject afw zijwegje Romershovenstr",7420,"Winterbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3730,"Hoeselt","I_3730_1","YES","FALSE",50.865870724889,5.45483011225191,"FALSE"
"645","Wilsele, langs Vuntlaan, 10m opw 476000 en overstort",6603,"Vunt","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3012,"Leuven","I_3012_6","YES","FALSE",50.9245887453251,4.71485471613951,"FALSE"
"646","Wilsele, Aarschotsestw, afw brug en overstorten",6603,"Vunt","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3012,"Leuven","I_3012_7","YES","FALSE",50.9151847152147,4.71522606323699,"FALSE"
"647","Kessel-Lo, 10m afw brug en 476100",6603,"Vunt","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3010,"Leuven","I_3010_2","YES","FALSE",50.9024288448291,4.71211788027353,"FALSE"
"648","Heverlee, Tervuursevest, opw 478000",6919,"Voer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3001,"Leuven","I_3001_4","YES","FALSE",50.8715216751197,4.69039638628557,"FALSE"
"649","Heverlee, Kapeldreef, laatste bocht voor Heverleebos",6919,"Voer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3001,"Leuven","I_3001_5","YES","FALSE",50.8633360883855,4.67210167526346,"FALSE"
"650","Heverlee (Egenhoven), Kapeldreef, 5m opw brugje",6919,"Voer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3001,"Leuven","I_3001_6","YES","FALSE",50.8620321297645,4.66879789099083,"FALSE"
"651","Leefdaal, Dorpstr, 5m opw brug nr huizen en wandelweg langs waterwinningsgebied, 200m opw mpl 479000",6919,"Voer","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3061,"Bertem","I_3061_1","YES","FALSE",50.8565095936274,4.6076212527067,"FALSE"
"652","Leefdaal, Lange Gracht, 5m opw 479200",6919,"Voer","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3061,"Bertem","I_3061_2","YES","FALSE",50.8425389506319,4.58006245721266,"FALSE"
"653","IJzeren Brugje, Oaseln, 20m afw 482000",6557,"Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3000,"Leuven","I_3000_3","YES","FALSE",50.8606448696218,4.73604349657108,"FALSE"
"654","Lovenjoel, to Technisch Instituut KU Leuven, dr poort, 15m opw brugje en kasseiweg",6557,"Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3360,"Bierbeek","I_3360_1","YES","FALSE",50.8535196733536,4.77575215946626,"FALSE"
"655","Neerijse, Kamstr, 5m opw brug aan 4840000",6556,"Ijse","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3040,"Huldenberg","I_3040_8","YES","FALSE",50.8126835536196,4.62130343496555,"FALSE"
"656","Huldenberg, Smeysberg, afw 484300 en 5m afw overstorten",6556,"Ijse","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3040,"Huldenberg","I_3040_9","YES","FALSE",50.7914123478958,4.59583026100954,"FALSE"
"657","Huldenberg, De Peuthystraat 4 (bord Trepolia), in kasteeldomein, 10 m opw. brugje",6556,"Ijse","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3040,"Huldenberg","I_3040_10","YES","FALSE",50.7886581616931,4.5783873951052,"FALSE"
"658","Hoeilaart, Kasteelstr, 100m afw 485100, opw va huisnr 39",6556,"Ijse","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1560,"Hoeilaart","I_1560_4","YES","FALSE",50.7662605661905,4.46521249963285,"FALSE"
"659","Sint-Agatha-Rode, Potterstr, einde traj 10m afw brug en 488200",6691,"Laan","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3040,"Huldenberg","I_3040_11","YES","FALSE",50.7873852605211,4.63008750230166,"FALSE"
"660","St-Agatha-Rode/Overijse, Molenstr, einde traj 10m afw brug en 488400",6691,"Laan","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3090,"Overijse","I_3090_4","YES","FALSE",50.7692523264656,4.60507926063835,"FALSE"
"661","Overijse, Schaatbroekstr, einde 100m 10m opw brug",6691,"Laan","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3090,"Overijse","I_3090_9","YES","FALSE",50.7617341234248,4.59280944665603,"FALSE"
"662","Kanaalstraat - Rivierstraat thv 497900",3105,"Lede","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9160,"Lokeren","I_9160_4","YES","FALSE",51.0963940552183,4.00776417430718,"FALSE"
"663","Bormtestraat",3105,"Lede","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9160,"Lokeren","I_9160_5","YES","FALSE",51.0969136979095,3.94751747428501,"FALSE"
"664","Beervelde, Beerveldsebaan, afwaarts weg",3105,"Lede","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9080,"Lochristi","I_9080_2","YES","FALSE",51.0904249808331,3.88019012178201,"FALSE"
"665","St-Gillis-bij-Dendermonde, Snuifmolenstraat",6337,"Vondelbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9200,"Dendermonde","I_9200_2","YES","FALSE",51.0211062237894,4.10035653401679,"FALSE"
"666","St-Gillis-Bij-Dendermonde, Van Langenhovestraat",6337,"Vondelbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9200,"Dendermonde","I_9200_3","YES","FALSE",51.0178940698008,4.10298288771303,"FALSE"
"667","St-Gillis-bij-Dendermonde",6337,"Vondelbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9200,"Dendermonde","I_9200_4","YES","FALSE",51.0104865183259,4.0987928317173,"FALSE"
"668","Gijzegem,Beekweg,100m afw weg",6062,"Grootebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9200,"Aalst","I_9200_5","YES","FALSE",50.9937423540422,4.04289586320826,"FALSE"
"669","Ledebaan,afw weg",5953,"Ter Erpenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9300,"Aalst","I_9300_2","YES","FALSE",50.9528143358063,4.01789005546454,"FALSE"
"670","Erpe,Honegem,Hersinkstraat",5953,"Ter Erpenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9420,"Erpe-Mere","I_9420_2","YES","FALSE",50.9492492960187,4.00142346881858,"FALSE"
"671","Erpe,Koebrugstraat,opw weg",5953,"Ter Erpenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9420,"Erpe-Mere","I_9420_3","YES","FALSE",50.9365646494237,3.97615635698638,"FALSE"
"672","Eksaarde,Reepstraat-veldweg",26,"Zuidlede","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9160,"Lokeren","I_9160_6","YES","FALSE",51.1371552963966,3.97038721707201,"FALSE"
"673","Stenenbrug,veldweg langs Zuidlede",26,"Zuidlede","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9180,"Moerbeke","I_9180_5","YES","FALSE",51.1478348831084,3.91104527796111,"FALSE"
"674","Oostakker,Mendonk,Mendonkdorp-Oostdonkstraat",26,"Zuidlede","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9042,"Gent","I_9042_2","YES","FALSE",51.1483519060155,3.82905064161166,"FALSE"
"675","Meldert,Molenstraat",20569,"Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9310,"Aalst","I_9310_1","YES","FALSE",50.9361338247239,4.12647750898252,"FALSE"
"676","Affligemsestraat-Driesstraat",5956,"Bellebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1770,"Liedekerke","I_1770_2","YES","FALSE",50.8858066794663,4.09567059431518,"FALSE"
"677","Teralfene,Stationsstraat,afw Bellemolen, thv 524000",5956,"Bellebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1790,"Affligem","I_1790_1","YES","FALSE",50.8880447792288,4.11565379066084,"FALSE"
"678","Essene,Lombeekstraat",5956,"Bellebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1790,"Affligem","I_1790_2","YES","FALSE",50.8872917038589,4.1339909093903,"FALSE"
"679","Wambeek, Doornveld, Fossebaan",5956,"Bellebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1741,"Ternat","I_1741_1","YES","FALSE",50.8606335461618,4.14562861728536,"FALSE"
"680","Meerbeke,Wolfsputstraat,Hof te Wolfput",5955,"Wolfputbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9402,"Ninove","I_9402_2","YES","FALSE",50.8332486874773,4.04742683776974,"FALSE"
"681","Meerbeke,Tenbergkets",5955,"Wolfputbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9402,"Ninove","I_9402_3","YES","FALSE",50.8199172104315,4.05413090101326,"FALSE"
"682","Gotestraat-Kroonstraat",6044,"Papenmeersbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1755,"Gooik","I_1755_4","YES","FALSE",50.800407448525,4.07053181608177,"FALSE"
"683","100m afw 529500",5983,"Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9400,"Ninove","I_9400_3","YES","FALSE",50.8324916320032,4.00951663803689,"FALSE"
"684","100m afw kruispunt Kloosterstraat-Zevenkotenstraat",5983,"Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9406,"Ninove","I_9406_1","YES","FALSE",50.8414911973865,3.99258085510759,"FALSE"
"685","200m opw 529800",6241,"De Rijt","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9400,"Ninove","I_9400_4","YES","FALSE",50.8301481078013,4.00749049803587,"FALSE"
"686","Zandbergen,Voordeweg",5954,"Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9506,"Geraardsbergen","I_9506_3","YES","FALSE",50.8080059517763,3.9529944082495,"FALSE"
"687","Smeerebbe-Vloerzegem",5954,"Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9506,"Geraardsbergen","I_9506_4","YES","FALSE",50.8146069443373,3.92187450062884,"FALSE"
"688","Smeerebbe-Vloerzegem,Vloerzegemstraat",5954,"Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9506,"Geraardsbergen","I_9506_5","YES","FALSE",50.81335299115,3.91604030825076,"FALSE"
"689","Hemelveerdegem, N42 Zottegem Geraardsbergen",6095,"Ophasseltbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9571,"Lierde","I_9571_1","YES","FALSE",50.8143820990557,3.87049512413482,"FALSE"
"690","Deftinge, Osseweide, Gentsesteenweg, baantje, einde vh traject is thv zitbankje",5954,"Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9571,"Lierde","I_9571_2","YES","FALSE",50.8024741288393,3.86710284374094,"FALSE"
"691","Galmaarden, Gemelingen, Stationstraat, 100m afwaarts 534310",5952,"Mark","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1570,"Galmaarden","I_1570_1","YES","FALSE",50.7517457745386,3.96530871730829,"FALSE"
"692","St Pieters Kapelle, Roosbroekstraat, einde veldweg, achterzijde boerderij, 100m afwaarts 536000",5952,"Mark","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1541,"Herne","I_1541_2","YES","FALSE",50.6993495825677,4.0144357853777,"FALSE"
"693","Burst, Biezenstraat, veldweg, 75m opw veldweg",5007,"Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9420,"Erpe-Mere","I_9420_4","YES","FALSE",50.9105120419113,3.91578726621504,"FALSE"
"694","Schellebelle,Aard,aan bemalingsstation",5614,"Kalkenvaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9260,"Wichelen","I_9260_2","YES","FALSE",51.0182696957811,3.92342589556224,"FALSE"
"695","Begijnewee,jaagpad Schelde",5006,"Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9230,"Wetteren","I_9230_2","YES","FALSE",51.0047843984971,3.87136516474028,"FALSE"
"696","Overbeke,Noordlaan",5006,"Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9230,"Wetteren","I_9230_3","YES","FALSE",51.0025349116163,3.87298466454439,"FALSE"
"697","Massemen,Watermolenstraat-Kriephoekstraat,afw molen",5006,"Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9230,"Wetteren","I_9230_4","YES","FALSE",50.9783156615813,3.87895051152484,"FALSE"
"698","Kalverhagestraat,opw weg",5005,"Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9090,"Melle","I_9090_2","YES","FALSE",50.9897215512111,3.80614930015663,"FALSE"
"699","Moortsele,Kasteelstraat,opw weg,thv VMMnr:556900",5005,"Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9860,"Oosterzele","I_9860_6","YES","FALSE",50.9536151933246,3.77766221095167,"FALSE"
"700","Essen; Hollandsedreef; begin vanaf brug mtp 59000 100m SO",10042,"Spillebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2910,"Essen","I_2910_2","YES","FALSE",51.4626140250627,4.42510433499517,"FALSE"
"701"," ",4410,"Kattebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9800,"Deinze","I_9800_4","YES","FALSE",50.9761155673386,3.51906527159109,"FALSE"
"702"," ",4410,"Kattebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9800,"Deinze","I_9800_5","YES","FALSE",50.9676592888933,3.52825882752221,"FALSE"
"703","thv surfput de Soeverein",4410,"Kattebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9800,"Deinze","I_9800_6","YES","FALSE",50.957684051998,3.53378939616716,"FALSE"
"704","Gottem, Oude Heirbaan, zijweg",4688,"Oude Mandel","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9800,"Deinze","I_9800_7","YES","FALSE",50.9682175584116,3.46529229053807,"FALSE"
"705","Gottem, Oude Heirbaan, Steenoven",4688,"Oude Mandel","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9800,"Deinze","I_9800_8","YES","FALSE",50.9707922083406,3.47045380608283,"FALSE"
"706","Gottem, Terdonckstraat",4688,"Oude Mandel","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9800,"Deinze","I_9800_9","YES","FALSE",50.96837206164,3.45271782224592,"FALSE"
"707"," ",4824,"Speibeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8700,"Tielt","I_8700_3","YES","FALSE",50.9838058376841,3.40081756025485,"FALSE"
"708","Graaf Jansdijk, zijweg",2125,"Isabellavaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8300,"Knokke-Heist","I_8300_4","YES","FALSE",51.3292259730276,3.3373197440542,"FALSE"
"709","St. Baafs-Vijve, Vijvestraat, Hooie",4203,"Mandel","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8720,"Dentergem","I_8720_2","YES","FALSE",50.9205784157483,3.41502084093871,"FALSE"
"710","Berkstraat, Nieuwbrug",4203,"Mandel","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8720,"Dentergem","I_8720_3","YES","FALSE",50.9434534758038,3.37324683354034,"FALSE"
"711","Turkijenstraat, Leembrug",4203,"Mandel","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8760,"Meulebeke","I_8760_2","YES","FALSE",50.9215194925005,3.30669143344085,"FALSE"
"712","Dievestraat, Vliegend paard",4203,"Mandel","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8770,"Ingelmunster","I_8770_1","YES","FALSE",50.9147899704761,3.27770390625212,"FALSE"
"713","Emelgem, Emelgems plein, petanqueclub 3",4203,"Mandel","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8870,"Izegem","I_8870_2","YES","FALSE",50.9208318289821,3.23220522592068,"FALSE"
"714","Kachtem, Rumbeeksestraat",4203,"Mandel","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8870,"Izegem","I_8870_3","YES","FALSE",50.9354514048043,3.17872413885114,"FALSE"
"715","Oostnieuwkerke",4203,"Mandel","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8840,"Staden","I_8840_4","YES","FALSE",50.9541903583064,3.08332329638676,"FALSE"
"716","Oostenieuwkerke",4203,"Mandel","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8840,"Staden","I_8840_5","YES","FALSE",50.9332690059107,3.049223252751,"FALSE"
"717","Essen; Essendonkbos; 200m afw stuw",68226,"Kleine Aa","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2910,"Essen","I_2910_3","YES","FALSE",51.4753536410504,4.48157916197174,"FALSE"
"718","Kalmthout; Achterbroek; Leyterstraat; begin 200m afw mtp 65000.",9514,"Kleine Aa","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2920,"Kalmthout","I_2920_3","YES","FALSE",51.3996845654076,4.48441156967848,"FALSE"
"719","Walburgstraat, Berdelenbrug",4207,"Devebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8770,"Ingelmunster","I_8770_2","YES","FALSE",50.9208812877929,3.29482945447592,"FALSE"
"720"," ",4207,"Devebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8770,"Ingelmunster","I_8770_3","YES","FALSE",50.9219993032434,3.28733648852494,"FALSE"
"721","saf brugje",4207,"Devebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8760,"Meulebeke","I_8760_3","YES","FALSE",50.9304356424183,3.28186425516516,"FALSE"
"722","Claerhoutmolenweg",4207,"Devebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8740,"Pittem","I_8740_5","YES","FALSE",50.9786622656144,3.27638895445488,"FALSE"
"723","Saf meetpunt 620680- start 5m sop lozingsbuis",4206,"Roobeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8850,"Ardooie","I_8850_2","YES","FALSE",50.9667041441837,3.2022773831527,"FALSE"
"724","Molenhoek, Geeststraat, Hve Goed ter Geest",4202,"Gaverbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8540,"Deerlijk","I_8540_1","YES","FALSE",50.8566928680053,3.389713155352,"FALSE"
"725","Industrielaan, Biest",4202,"Gaverbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8790,"Waregem","I_8790_1","YES","FALSE",50.872205508697,3.42428553210577,"FALSE"
"726","Oostpoort",4202,"Gaverbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8793,"Waregem","I_8793_1","YES","FALSE",50.9058140078892,3.41247689475484,"FALSE"
"727","Otterbeek-Sop brug bij 632350- Kappaard",18815,"Slijpbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8550,"Zwevegem","I_8550_2","YES","FALSE",50.8159772374498,3.35705429366408,"FALSE"
"728"," ",4339,"Keibeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8550,"Zwevegem","I_8550_3","YES","FALSE",50.8083862796892,3.32390134773583,"FALSE"
"729","Stasegemsesteenweg, Gavermeer",15720,"Gaverbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8530,"Harelbeke","I_8530_2","YES","FALSE",50.8412518308375,3.31046316127095,"FALSE"
"730","Meersstraat",15720,"Gaverbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8540,"Deerlijk","I_8540_2","YES","FALSE",50.8445955844993,3.33662972707325,"FALSE"
"731","Stationsstraat, Hbg Gaverkasteel",15720,"Gaverbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8540,"Deerlijk","I_8540_3","YES","FALSE",50.8443515482056,3.35192845674308,"FALSE"
"732","Steenbruggestraat",4851,"Maalbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8570,"Anzegem","I_8570_1","YES","FALSE",50.850214909849,3.45487689401072,"FALSE"
"733","Kap OLV Ter Warande, in 't veld lgs molen",4205,"Heulebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8501,"Kortrijk","I_8501_1","YES","FALSE",50.8425955049462,3.24796878573256,"FALSE"
"734","Gullegem, Ter Winkel, sop brug",4205,"Heulebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8560,"Wevelgem","I_8560_2","YES","FALSE",50.8444541888194,3.21069123556494,"FALSE"
"735","Moorsele, Overheulestraat, sop brug",4205,"Heulebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8560,"Wevelgem","I_8560_3","YES","FALSE",50.8430417357239,3.16416412289594,"FALSE"
"736"," ",4205,"Heulebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8890,"Moorslede","I_8890_1","YES","FALSE",50.8660858638903,3.05368065715565,"FALSE"
"737","Wuustwezel; Tereik; Heikenweg; afw brug mtp 67300",9503,"Kleine Aa of Weerijsbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2990,"Wuustwezel","I_2990_6","YES","FALSE",51.4176135329876,4.63945106257134,"FALSE"
"738","Wuustwezel (grens Loenhout); Braken; Bosweg; vanaf hoek canadabos SA tot in meander",9503,"Kleine Aa of Weerijsbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2990,"Wuustwezel","I_2990_7","YES","FALSE",51.410895079546,4.62538478794311,"FALSE"
"739","Wuustwezel (grens Loenhout); Donkweg; afw brug mtp 67500",9503,"Kleine Aa of Weerijsbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2990,"Wuustwezel","I_2990_8","YES","FALSE",51.4026258031312,4.61722027725184,"FALSE"
"740","Ramskapelle, Violettestraat, Hve Rijkenhoek",1205,"Grote Beverdijkvaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8620,"Nieuwpoort","I_8620_2","YES","FALSE",51.1136830222303,2.79093402467894,"FALSE"
"741","Wuustwezel; zijweg Schietveldweg; 120m afw brug beginnen",9503,"Kleine Aa of Weerijsbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2960,"Brecht","I_2960_2","YES","FALSE",51.3609715012079,4.61080935982726,"FALSE"
"742","Brecht; Overbroek; Overbroekstraat; 20m opw brug mtp 68000",9503,"Kleine Aa of Weerijsbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2960,"Brecht","I_2960_3","YES","FALSE",51.3482096687237,4.61466097896518,"FALSE"
"743","Ramskapelle, Koolhofstraat, Koolhofbrug",1211,"Slijkvaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8620,"Nieuwpoort","I_8620_3","YES","FALSE",51.1117793288847,2.74799163155128,"FALSE"
"744"," ",1233,"Steengracht","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8630,"Veurne","I_8630_2","YES","FALSE",51.0431432541776,2.66088461306152,"FALSE"
"745"," ",1233,"Steengracht","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8630,"Veurne","I_8630_3","YES","FALSE",51.0340455219929,2.67906978506932,"FALSE"
"746","Einde: 7de boom",1408,"Oerenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8630,"Veurne","I_8630_4","YES","FALSE",51.0291876528135,2.69020971060372,"FALSE"
"747"," ",1212,"Oude Veurnevaart - Langeleed","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8670,"Koksijde","I_8670_1","YES","FALSE",51.1038088265998,2.6847604586279,"FALSE"
"748"," ",1212,"Oude Veurnevaart - Langeleed","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8670,"Koksijde","I_8670_2","YES","FALSE",51.0887082430641,2.67252664422776,"FALSE"
"749","Bulskamp, Moerhoek, Ringslotstraat",1295," ","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8630,"Veurne","I_8630_5","YES","FALSE",51.0421043271752,2.62799050798691,"FALSE"
"750"," ",1256,"Nieuwe Gracht","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8630,"Veurne","I_8630_6","YES","FALSE",51.043255979591,2.64454963391585,"FALSE"
"751","Mannekensvere, Zwarte weg, huisnr. 17",1207,"Vladslovaart","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8433,"Middelkerke","I_8433_4","YES","FALSE",51.1309102216875,2.83673398356019,"FALSE"
"752","Zandvoorde, Zandvoordestraat, saf 695000",14884,"Gauweloze kreek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8400,"Oostende","I_8400_2","YES","FALSE",51.2151212730287,2.94516224073098,"FALSE"
